Project ID,private,Project Name,Facility Name,State,Street Address,City,ZIP Code,County or Parish,Longitude,Latitude,Project Description,Classification,Industry Sector,Project Type,Greenhouse Gases (CO2e),Particulate Matter (PM2.5),Nitrogen Oxides (NOx),Volatile Organic Compounds (VOC),Sulfur Dioxide (SO2),Carbon Monoxide (CO),Hazardous Air Pollutants (HAPs),Operating Status,Actual or Expected Completion Year,Operating Status Sources and Notes,Project Cost (million $),Number of Jobs Promised
4593,FALSE,Demicks Lake Gas Plant III,Demicks Lake Gas Plant[840],ND,11242 33rd St NW,Watford City,58847,McKenzie,-102.989511,47.887505,"Construction of a third processing train at the Demicks Lake Gas Plant, which would increase total plant capacity from 400 to 600 million standard cubic feet per day.",Expansion,Natural Gas,Gas Processing Plant,63421.73,3.25,30.44,52.78,0.34,68.26,3.46,Under construction,2023,"Demicks Lake III was put on hold in March 2020. https://www.willistonherald.com/news/oil_and_energy/oneok-will-cut-demicks-lake-expansion-scale-back-elk-creek-pipeline-in-north-dakota-amid/article_cc546350-63e0-11ea-9ac7-abf3bda13ab0.html

But construction expected to resume as of November 2021 - plant to be completed in 2023
https://www.watfordcitynd.com/latest-news/oneok-to-resume-construction-of-demicks-lake-iii-plant/
https://www.willistonherald.com/news/oil_and_energy/oneok-takes-demicks-lake-iii-out-of-mothballs-bear-creek-now-operational/article_98f91aa8-48a1-11ec-b514-7390532cd66e.html",140,
4594,FALSE,Little Missouri Gas Plant 4,Little Missouri Gas Plant and Smokey Compressor Station[941],ND,1939 125th Ave Nw,Watford City,58854,McKenzie,-103.261944,47.696111,Phase 4 of an incremental plant expansion to increase gas processing capacity by 200 MMscfd.,Expansion,Natural Gas,Gas Processing Plant,462.84,6.16,46.33,103.64,42.25,86.65,0.25,Operating,2021,Engine at LMGP 4 began operating on 3/2/2021 (start-up notification),,
4621,FALSE,Equistar La Porte - LB-1 Polyethylene Unit,Equistar La Porte Complex[932],TX,1515 Miller Cut Off Rd,La Porte,77571,Harris,-95.06111,29.70639,"Construction of the LB-1 Unit, which would produce polymers and co-polymers of ethylene (polyethylene).",Expansion,Petrochemicals and Plastics,Plastic Resin Manufacturing,,1.84,24.64,85.11,5.91,124.51,,Operating,2017,"Construction was expected to begin 1/1/2015 and be completed by 3/1/2017 (2/19/2016 project file folder, pg 432). Assumed to have begun operating in 2017 because initial notification for emergency generators submitted 7/2/2018: 
https://records.tceq.texas.gov/cs/idcplg?IdcService=TCEQ_EXTERNAL_SEARCH_GET_FILE&dID=6114612&Rendition=Web",,
4624,FALSE,Perulack Compressor Unit Replacement Project,Perulack Compressor Station[4623],PA,0,Lack Township,17021,Juniata,-77.654252,40.354128,"Replacement of four existing natural gas-fired turbine compressor engines with two new units and appurtenant facilities at the existing Perulack Compressor Station in Juniata County, Pennsylvania.",Expansion,Natural Gas,Compressor Station,-36099,-1,-700,-32,13,-60,-3,Under construction,2022,,135.7,
4649,FALSE,Texas Renewable Fuels - Phase I,Texas Renewable Fuels Refinery[4647],TX,0,Fawil,75928,Newton,-93.69852,30.723055,Construction of a new refinery that would convert forestry waste into renewable diesel and naphtha fuels. Phase I of the project would provide 33 million gallons of renewable diesel and naphtha processing capacity per year.,New,Other,Renewable Diesel or Gasoline Refinery,,,,,,,,Announced,2027,Construction expected to commence January 2026 - commercial operations in December 2027,,"70 temporary, 10 permanent"
4650,FALSE,Texas Renewable Fuels - Phase II,Texas Renewable Fuels Refinery[4647],TX,0,Fawil,75928,Newton,-93.69852,30.723055,"Expansion of the Texas Renewable Fuels Refinery that would double the plant's capacity, allowing it to process approximately 66 million gallons per year of renewable diesel and naphtha.",Expansion,Other,Renewable Diesel or Gasoline Refinery,,,,,,,,Announced,2029,Construction expected to commence January 2028 - commercial operations in December 2029,,"50 temporary, 10 permanent"
4660,FALSE,77 Station - Initial Construction,77 Station Terminal[4659],TX,0,TBD,0,0,0,0,"Construction of a new crude oil and bulk liquids terminal with 750,000 barrels of storage capacity.",New,Oil,Crude Oil Terminal,,,,,,,,Announced,Unknown,https://maxmidstream.com/operations/,,
4672,FALSE,Diamond Green Diesel Renewal Fuels Plant - Initial Construction,Diamond Green Diesel Port Arthur Renewal Fuels Plant[4667],TX,2275 Rev Dr Ransom Howard St,Port Arthur,77640,Jefferson,-93.961111,29.85091,"Construction of a renewable fuels plant adjacent to Premcor's Valero Port Arthur Refinery that would convert waste grease, animal fats, used cooking oils, and other plant and vegetable oils into renewable diesel and other renewable fuels.",New,Other,Renewable Diesel or Gasoline Refinery,300331,17.95,46.18,140.47,38.1,109.95,,Pre-construction,2023,"TCEQ Form PI-1, General Application
https://www.dropbox.com/home/Emission%20Increases/Texas/Diamond%20Green%20Diesel%20Port%20Arthur?preview=TCEQ+Form+PI-1+Permit+Application.pdf",,
4683,FALSE,Gateway Gas Plant - Initial Construction,Gateway Gas Plant[4682],TX,Lease Rd (approx. 23 mi W on Hwy 137),Midkiff,79755,Reagan,-101.652353,31.639708,"Construction of the Gateway Gas Plant, which would be capable of processing 287.5 million standard cubic feet of natural gas per day.",New,Natural Gas,Gas Processing Plant,,4.23,33.89,34.43,91.39,86.79,4.69,Operating,2020,"Construction began in August 2019, operations commenced Q3 2020 (2020 SEC 10-K)
https://www.annualreports.com/HostedData/AnnualReports/PDF/NYSE_NGLS_2020.pdf",,
4684,FALSE,Heim Gas Plant - Initial Construction,Gateway Gas Plant[4682],TX,Lease Rd (approx. 23 mi W on Hwy 137),Midkiff,79755,Reagan,-101.652353,31.639708,"Construction of a new gas processing train, which would expand processing capacity to 498 million standard cubic feet of natural gas per day.",Expansion,Natural Gas,Gas Processing Plant,,0.43,42.11,32.82,64.18,145.6,5.55,Operating,2021,"The Longhorn Plant was shut down in October 2020.
Operations at Heim were expected to begin in Q4 2021 (2020 SEC 10-K)
https://www.annualreports.com/HostedData/AnnualReports/PDF/NYSE_NGLS_2020.pdf",,
4722,FALSE,Buckeye Texas Processing - Third Splitter Project,EF90 Corpus Christi Condensate Splitter and Terminal Facility[825],TX,7209 Up River Rd,Corpus Christi,78409,Nueces,-97.43859,27.82591,"Modifications that will increase the average capacity of two existing separation units to 34,500 bpd, and construction of a third separation unit/splitter.",Expansion,Oil,Condensate Splitter,62264,4.89,6.11,6.69,4.79,18,,Operating,2021,Operating status based on compliance violation for HEATER3,,
